order_id,order_date,customer_name,customer_city,product_name,category_name,brand_name,quantity,list_price,discount,store_name,staff_name,final_revenue,order_year,order_month
559,2016-11-16,Christel Barber,Sacramento,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.1,Santa Cruz Bikes,Mireya Copeland,953.9820000000001,2016,11
559,2016-11-16,Christel Barber,Sacramento,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,Santa Cruz Bikes,Mireya Copeland,422.99100000000004,2016,11
559,2016-11-16,Christel Barber,Sacramento,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,Santa Cruz Bikes,Mireya Copeland,7439.981399999999,2016,11
560,2016-11-18,Thanh Figueroa,Mount Vernon,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Marcelene Boyer,569.9905,2016,11
560,2016-11-18,Thanh Figueroa,Mount Vernon,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.1,Baldwin Bikes,Marcelene Boyer,1079.982,2016,11
561,2016-11-19,Marjorie Logan,Franklin Square,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,Baldwin Bikes,Marcelene Boyer,1006.981,2016,11
561,2016-11-19,Marjorie Logan,Franklin Square,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.05,Baldwin Bikes,Marcelene Boyer,426.54999999999995,2016,11
561,2016-11-19,Marjorie Logan,Franklin Square,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,Baldwin Bikes,Marcelene Boyer,1254.9405,2016,11
561,2016-11-19,Marjorie Logan,Franklin Square,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.07,Baldwin Bikes,Marcelene Boyer,797.9399999999999,2016,11
562,2016-11-19,Davis Long,Lancaster,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,Baldwin Bikes,Venita Daniel,929.9814,2016,11
562,2016-11-19,Davis Long,Lancaster,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Venita Daniel,569.9905,2016,11
563,2016-11-20,Rodger Rojas,Bayside,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.1,Baldwin Bikes,Marcelene Boyer,845.9820000000001,2016,11
563,2016-11-20,Rodger Rojas,Bayside,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.05,Baldwin Bikes,Marcelene Boyer,426.54999999999995,2016,11
563,2016-11-20,Rodger Rojas,Bayside,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Marcelene Boyer,485.982,2016,11
564,2016-11-20,Aisha Woods,Webster,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,Baldwin Bikes,Venita Daniel,2319.9919999999997,2016,11
564,2016-11-20,Aisha Woods,Webster,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,Baldwin Bikes,Venita Daniel,423.992,2016,11
565,2016-11-21,Nathaniel Richard,New Windsor,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.2,Baldwin Bikes,Venita Daniel,359.20000000000005,2016,11
565,2016-11-21,Nathaniel Richard,New Windsor,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,Baldwin Bikes,Venita Daniel,899.9820000000001,2016,11
565,2016-11-21,Nathaniel Richard,New Windsor,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,Baldwin Bikes,Venita Daniel,2849.9905,2016,11
565,2016-11-21,Nathaniel Richard,New Windsor,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.1,Baldwin Bikes,Venita Daniel,386.1,2016,11
566,2016-11-22,Jennie Middleton,Upland,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,Santa Cruz Bikes,Genna Serrano,1022.9813999999999,2016,11
566,2016-11-22,Jennie Middleton,Upland,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.2,Santa Cruz Bikes,Genna Serrano,6399.984,2016,11
566,2016-11-22,Jennie Middleton,Upland,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.1,Santa Cruz Bikes,Genna Serrano,1619.991,2016,11
566,2016-11-22,Jennie Middleton,Upland,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,Santa Cruz Bikes,Genna Serrano,431.98400000000004,2016,11
567,2016-11-22,Tayna Wade,Bakersfield,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.2,Santa Cruz Bikes,Mireya Copeland,2399.9919999999997,2016,11
567,2016-11-22,Tayna Wade,Bakersfield,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,Santa Cruz Bikes,Mireya Copeland,1228.5207,2016,11
568,2016-11-23,Lenita Bonner,Los Banos,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,Santa Cruz Bikes,Genna Serrano,1254.9405,2016,11
568,2016-11-23,Lenita Bonner,Los Banos,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.05,Santa Cruz Bikes,Genna Serrano,1471.55,2016,11
569,2016-11-23,Terese Briggs,Woodside,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Marcelene Boyer,569.9905,2016,11
569,2016-11-23,Terese Briggs,Woodside,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,Baldwin Bikes,Marcelene Boyer,989.9820000000001,2016,11
570,2016-11-23,Loreen Byers,South Ozone Park,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.07,Baldwin Bikes,Marcelene Boyer,417.57,2016,11
570,2016-11-23,Loreen Byers,South Ozone Park,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,Baldwin Bikes,Marcelene Boyer,989.9820000000001,2016,11
570,2016-11-23,Loreen Byers,South Ozone Park,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.2,Baldwin Bikes,Marcelene Boyer,1599.9840000000002,2016,11
570,2016-11-23,Loreen Byers,South Ozone Park,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,Baldwin Bikes,Marcelene Boyer,1512.891,2016,11
570,2016-11-23,Loreen Byers,South Ozone Park,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Marcelene Boyer,569.9905,2016,11
571,2016-11-24,Charolette Rice,Sacramento,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.05,Santa Cruz Bikes,Mireya Copeland,2754.9905,2016,11
571,2016-11-24,Charolette Rice,Sacramento,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.1,Santa Cruz Bikes,Mireya Copeland,2699.991,2016,11
572,2016-11-24,Genoveva Tyler,New York,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.05,Baldwin Bikes,Marcelene Boyer,949.9905,2016,11
572,2016-11-24,Genoveva Tyler,New York,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Marcelene Boyer,485.982,2016,11
572,2016-11-24,Genoveva Tyler,New York,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,Baldwin Bikes,Marcelene Boyer,2689.5840000000003,2016,11
573,2016-11-24,Johna Powers,Deer Park,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,Baldwin Bikes,Marcelene Boyer,599.9920000000001,2016,11
574,2016-11-26,Leone Emerson,Whitestone,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Venita Daniel,569.9905,2016,11
574,2016-11-26,Leone Emerson,Whitestone,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Venita Daniel,485.982,2016,11
574,2016-11-26,Leone Emerson,Whitestone,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,Baldwin Bikes,Venita Daniel,989.9820000000001,2016,11
574,2016-11-26,Leone Emerson,Whitestone,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,Baldwin Bikes,Venita Daniel,539.9820000000001,2016,11
574,2016-11-26,Leone Emerson,Whitestone,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.05,Baldwin Bikes,Venita Daniel,3193.881,2016,11
575,2016-11-27,Deloris Burke,Palos Verdes Peninsula,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.07,Santa Cruz Bikes,Genna Serrano,5393.9814,2016,11
575,2016-11-27,Deloris Burke,Palos Verdes Peninsula,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.2,Santa Cruz Bikes,Genna Serrano,439.992,2016,11
576,2016-11-27,Houston Vasquez,Fullerton,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.1,Santa Cruz Bikes,Genna Serrano,2699.991,2016,11
577,2016-11-27,Earline Ballard,Mount Vernon,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.2,Baldwin Bikes,Marcelene Boyer,1599.9840000000002,2016,11
578,2016-11-27,Yahaira Robertson,Endicott,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.07,Baldwin Bikes,Venita Daniel,251.0907,2016,11
578,2016-11-27,Yahaira Robertson,Endicott,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.2,Baldwin Bikes,Venita Daniel,799.984,2016,11
578,2016-11-27,Yahaira Robertson,Endicott,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.05,Baldwin Bikes,Venita Daniel,853.0999999999999,2016,11
578,2016-11-27,Yahaira Robertson,Endicott,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,Baldwin Bikes,Venita Daniel,2879.9840000000004,2016,11
579,2016-11-27,Omer Estrada,Rowlett,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.05,Rowlett Bikes,Kali Vargas,7599.980999999999,2016,11
579,2016-11-27,Omer Estrada,Rowlett,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.2,Rowlett Bikes,Kali Vargas,375.992,2016,11
580,2016-11-30,Vonda Berger,Santa Clara,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,Santa Cruz Bikes,Genna Serrano,959.984,2016,11
580,2016-11-30,Vonda Berger,Santa Clara,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.07,Santa Cruz Bikes,Genna Serrano,492.8907,2016,11
580,2016-11-30,Vonda Berger,Santa Clara,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,Santa Cruz Bikes,Genna Serrano,431.98400000000004,2016,11
580,2016-11-30,Vonda Berger,Santa Clara,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.07,Santa Cruz Bikes,Genna Serrano,5579.9814,2016,11
580,2016-11-30,Vonda Berger,Santa Clara,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.2,Santa Cruz Bikes,Genna Serrano,359.20000000000005,2016,11
581,2016-12-03,Pearlie Cochran,Campbell,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.07,Santa Cruz Bikes,Genna Serrano,3347.9813999999997,2016,12
582,2016-12-04,Araceli Golden,Fullerton,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.2,Santa Cruz Bikes,Mireya Copeland,2478.4,2016,12
582,2016-12-04,Araceli Golden,Fullerton,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.07,Santa Cruz Bikes,Mireya Copeland,797.9399999999999,2016,12
583,2016-12-04,Edgar Horn,West Babylon,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.2,Baldwin Bikes,Venita Daniel,847.984,2016,12
584,2016-12-04,Deandrea Cox,Huntington,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.07,Baldwin Bikes,Venita Daniel,417.57,2016,12
584,2016-12-04,Deandrea Cox,Huntington,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,Baldwin Bikes,Venita Daniel,278.9907,2016,12
584,2016-12-04,Deandrea Cox,Huntington,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,Baldwin Bikes,Venita Daniel,476.99100000000004,2016,12
584,2016-12-04,Deandrea Cox,Huntington,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.05,Baldwin Bikes,Venita Daniel,256.4905,2016,12
584,2016-12-04,Deandrea Cox,Huntington,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.07,Baldwin Bikes,Venita Daniel,3347.9813999999997,2016,12
585,2016-12-04,Alden Atkinson,Shirley,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.2,Baldwin Bikes,Venita Daniel,1239.2,2016,12
585,2016-12-04,Alden Atkinson,Shirley,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.2,Baldwin Bikes,Venita Daniel,718.4000000000001,2016,12
585,2016-12-04,Alden Atkinson,Shirley,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.05,Baldwin Bikes,Venita Daniel,503.4905,2016,12
585,2016-12-04,Alden Atkinson,Shirley,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.07,Baldwin Bikes,Venita Daniel,1022.9813999999999,2016,12
586,2016-12-04,America Swanson,Webster,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.1,Baldwin Bikes,Marcelene Boyer,3025.782,2016,12
586,2016-12-04,America Swanson,Webster,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Baldwin Bikes,Marcelene Boyer,479.98400000000004,2016,12
587,2016-12-06,Grace Madden,San Pablo,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.05,Santa Cruz Bikes,Mireya Copeland,522.4905,2016,12
587,2016-12-06,Grace Madden,San Pablo,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.05,Santa Cruz Bikes,Mireya Copeland,284.9905,2016,12
587,2016-12-06,Grace Madden,San Pablo,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.05,Santa Cruz Bikes,Mireya Copeland,426.54999999999995,2016,12
587,2016-12-06,Grace Madden,San Pablo,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,Santa Cruz Bikes,Mireya Copeland,215.99200000000002,2016,12
588,2016-12-06,Marisol Goodman,Canandaigua,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.07,Baldwin Bikes,Venita Daniel,2881.14,2016,12
588,2016-12-06,Marisol Goodman,Canandaigua,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.2,Baldwin Bikes,Venita Daniel,239.99200000000002,2016,12
589,2016-12-06,Nicki Fry,Endicott,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,Baldwin Bikes,Venita Daniel,1006.981,2016,12
590,2016-12-06,Casimira Chapman,Monroe,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.1,Baldwin Bikes,Venita Daniel,1349.982,2016,12
590,2016-12-06,Casimira Chapman,Monroe,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,Baldwin Bikes,Venita Daniel,557.9907,2016,12
590,2016-12-06,Casimira Chapman,Monroe,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,Baldwin Bikes,Venita Daniel,3419.9809999999998,2016,12
590,2016-12-06,Casimira Chapman,Monroe,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,Baldwin Bikes,Venita Daniel,2377.782,2016,12
590,2016-12-06,Casimira Chapman,Monroe,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.1,Baldwin Bikes,Venita Daniel,494.99100000000004,2016,12
591,2016-12-06,Brenton Whitaker,Niagara Falls,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Venita Daniel,1139.981,2016,12
591,2016-12-06,Brenton Whitaker,Niagara Falls,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,Baldwin Bikes,Venita Daniel,949.981,2016,12
591,2016-12-06,Brenton Whitaker,Niagara Falls,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.1,Baldwin Bikes,Venita Daniel,1349.982,2016,12
592,2016-12-06,Jong Guthrie,Bethpage,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,Baldwin Bikes,Venita Daniel,485.982,2016,12
592,2016-12-06,Jong Guthrie,Bethpage,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,Baldwin Bikes,Venita Daniel,569.9905,2016,12
592,2016-12-06,Jong Guthrie,Bethpage,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.07,Baldwin Bikes,Venita Daniel,835.14,2016,12
593,2016-12-07,Cleotilde Booth,Sugar Land,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.1,Rowlett Bikes,Kali Vargas,1799.982,2016,12
593,2016-12-07,Cleotilde Booth,Sugar Land,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,Rowlett Bikes,Kali Vargas,464.9907,2016,12
594,2016-12-07,Tisha Petty,San Antonio,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,Rowlett Bikes,Kali Vargas,539.991,2016,12
594,2016-12-07,Tisha Petty,San Antonio,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,Rowlett Bikes,Kali Vargas,512.981,2016,12
595,2016-12-08,Sherie Ayala,South El Monte,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.07,Santa Cruz Bikes,Mireya Copeland,2696.9907,2016,12
595,2016-12-08,Sherie Ayala,South El Monte,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.07,Santa Cruz Bikes,Mireya Copeland,835.14,2016,12
595,2016-12-08,Sherie Ayala,South El Monte,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.07,Santa Cruz Bikes,Mireya Copeland,929.9907,2016,12
595,2016-12-08,Sherie Ayala,South El Monte,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.07,Santa Cruz Bikes,Mireya Copeland,1440.57,2016,12
595,2016-12-08,Sherie Ayala,South El Monte,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,Santa Cruz Bikes,Mireya Copeland,1139.981,2016,12
596,2016-12-08,Aileen Marquez,Torrance,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,Santa Cruz Bikes,Genna Serrano,1254.9405,2016,12
596,2016-12-08,Aileen Marquez,Torrance,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,Santa Cruz Bikes,Genna Serrano,539.9820000000001,2016,12
596,2016-12-08,Aileen Marquez,Torrance,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,Santa Cruz Bikes,Genna Serrano,2849.9905,2016,12
597,2016-12-08,Shasta Combs,Yorktown Heights,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.2,Baldwin Bikes,Marcelene Boyer,686.4000000000001,2016,12
597,2016-12-08,Shasta Combs,Yorktown Heights,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.07,Baldwin Bikes,Marcelene Boyer,1673.9906999999998,2016,12
598,2016-12-09,Ronna Butler,Encino,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,Santa Cruz Bikes,Genna Serrano,5509.981,2016,12
598,2016-12-09,Ronna Butler,Encino,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.07,Santa Cruz Bikes,Genna Serrano,1115.9814,2016,12
598,2016-12-09,Ronna Butler,Encino,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,Santa Cruz Bikes,Genna Serrano,242.991,2016,12
599,2016-12-09,Debra Burks,Orchard Park,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.05,Baldwin Bikes,Marcelene Boyer,5699.981,2016,12
599,2016-12-09,Debra Burks,Orchard Park,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Marcelene Boyer,431.98400000000004,2016,12
599,2016-12-09,Debra Burks,Orchard Park,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,Baldwin Bikes,Marcelene Boyer,278.9907,2016,12
599,2016-12-09,Debra Burks,Orchard Park,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.1,Baldwin Bikes,Marcelene Boyer,2788.2000000000003,2016,12
600,2016-12-09,Sharika Colon,Long Beach,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.07,Baldwin Bikes,Venita Daniel,1115.9814,2016,12
600,2016-12-09,Sharika Colon,Long Beach,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,Baldwin Bikes,Venita Daniel,2319.9919999999997,2016,12
600,2016-12-09,Sharika Colon,Long Beach,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.07,Baldwin Bikes,Venita Daniel,835.14,2016,12
601,2016-12-09,Amparo Burks,Merrick,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.2,Baldwin Bikes,Marcelene Boyer,879.984,2016,12
602,2016-12-09,Tina Bush,Maspeth,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,Baldwin Bikes,Marcelene Boyer,1006.981,2016,12
602,2016-12-09,Tina Bush,Maspeth,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.07,Baldwin Bikes,Marcelene Boyer,2457.0414,2016,12
603,2016-12-09,Vernon Knowles,Huntington Station,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.07,Baldwin Bikes,Venita Daniel,511.49069999999995,2016,12
603,2016-12-09,Vernon Knowles,Huntington Station,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,Baldwin Bikes,Venita Daniel,2609.991,2016,12
604,2016-12-10,Floretta Higgins,Bayside,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549.0,0.07,Baldwin Bikes,Venita Daniel,2881.14,2016,12
604,2016-12-10,Floretta Higgins,Bayside,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.2,Baldwin Bikes,Venita Daniel,4799.9839999999995,2016,12
605,2016-12-10,Leila Barr,Carmel,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449.0,0.07,Baldwin Bikes,Marcelene Boyer,417.57,2016,12
605,2016-12-10,Leila Barr,Carmel,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,Baldwin Bikes,Marcelene Boyer,949.981,2016,12
605,2016-12-10,Leila Barr,Carmel,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Marcelene Boyer,431.98400000000004,2016,12
605,2016-12-10,Leila Barr,Carmel,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,Baldwin Bikes,Marcelene Boyer,1344.7920000000001,2016,12
606,2016-12-11,Georgetta Hardin,Canandaigua,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.2,Baldwin Bikes,Venita Daniel,751.984,2016,12
606,2016-12-11,Georgetta Hardin,Canandaigua,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.05,Baldwin Bikes,Venita Daniel,853.0999999999999,2016,12
607,2016-12-11,Anderson Martin,Canandaigua,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,Baldwin Bikes,Marcelene Boyer,2689.5840000000003,2016,12
607,2016-12-11,Anderson Martin,Canandaigua,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,Baldwin Bikes,Marcelene Boyer,959.984,2016,12
607,2016-12-11,Anderson Martin,Canandaigua,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,Baldwin Bikes,Marcelene Boyer,251.0907,2016,12
608,2016-12-12,Ardelia Cooley,Canyon Country,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,Santa Cruz Bikes,Genna Serrano,4639.9839999999995,2016,12
608,2016-12-12,Ardelia Cooley,Canyon Country,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.1,Santa Cruz Bikes,Genna Serrano,7199.982,2016,12
608,2016-12-12,Ardelia Cooley,Canyon Country,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.1,Santa Cruz Bikes,Genna Serrano,494.99100000000004,2016,12
609,2016-12-12,Stefani Gamble,New City,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.07,Baldwin Bikes,Venita Daniel,1440.57,2016,12
